##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.628357  	159.175471 
402.059173  	121.147644 
403.489988  	452.875260 
404.920804  	141.206474 
406.351619  	129.631957 
407.782435  	132.351491 
409.213250  	195.444749 
410.644066  	91.546481 
412.074881  	152.854245 
413.505697  	220.533398 
414.936513  	277.762946 
416.367328  	367.578412 
417.798144  	84.976227 
419.228959  	113.539680 
420.659775  	93.795304 
422.090590  	316.387690 
423.521406  	293.000314 
424.952221  	172.789908 
426.383037  	193.958096 
427.813853  	112.024664 
429.244668  	43.176993 
430.675484  	53.491538 
432.106299  	30.446703 
433.537115  	265.628095 
434.967930  	56.696257 
436.398746  	19.607410 
437.829562  	66.630276 
439.260377  	161.039576 
440.691193  	183.682332 
442.122008  	487.056589 
443.552824  	81.085292 
444.983639  	704.283069 
446.414455  	11.230926 
447.845270  	126.551662 
449.276086  	85.528573 
450.706902  	117.082143 
452.137717  	114.858266 
453.568533  	74.416580 
454.999348  	18.942767 
456.430164  	63.042048 
457.860979  	282.840370 
459.291795  	174.818710 
460.722611  	189.897398 
462.153426  	98.070273 
463.584242  	59.585299 
465.015057  	10.630437 
466.445873  	65.923559 
467.876688  	214.183399 
469.307504  	251.014240 
470.738319  	223.626688 
472.169135  	180.395671 
473.599951  	273.690024 
475.030766  	111.065251 
476.461582  	142.913437 
477.892397  	109.818950 
479.323213  	33.052480 
480.754028  	99.960179 
482.184844  	35.325773 
483.615659  	93.516306 
485.046475  	73.967858 
486.477291  	31.707005 
487.908106  	144.299713 
489.338922  	85.982443 
490.769737  	25.431191 
492.200553  	71.410093 
493.631368  	55.701526 
495.062184  	63.676683 
496.493000  	60.497722 
497.923815  	76.777201 
499.354631  	63.228759 
500.785446  	37.744076 
502.216262  	44.672413 
503.647077  	64.670027 
505.077893  	431.754326 
506.508708  	55.717779 
507.939524  	44.860915 
509.370340  	22.331309 
510.801155  	79.239952 
512.231971  	66.606469 
513.662786  	46.997679 
515.093602  	17.891903 
516.524417  	90.754061 
517.955233  	107.583283 
519.386048  	99.558841 
520.816864  	62.105553 
522.247680  	61.056287 
523.678495  	82.669954 
525.109311  	152.135596 
526.540126  	6508.760220 
527.970942  	1483.304927 
529.401757  	182.684078 
530.832573  	312.772512 
532.263389  	157.252335 
533.694204  	402.115786 
535.125020  	124.636270 
536.555835  	146.827272 
537.986651  	210.907310 
539.417466  	456.343585 
540.848282  	62.717281 
542.279097  	69.142830 
543.709913  	124.010008 
545.140729  	76.064805 
546.571544  	288.308505 
548.002360  	161.965484 
549.433175  	151.227710 
550.863991  	132.639112 
552.294806  	130.629730 
553.725622  	195.694835 
555.156438  	167.623118 
556.587253  	3.899598 
558.018069  	29.545915 
559.448884  	99.949969 
560.879700  	147.720137 
562.310515  	288.864810 
563.741331  	74.370152 
565.172146  	573.975425 
566.602962  	153.208014 
568.033778  	118.332675 
569.464593  	336.063422 
570.895409  	148.700133 
572.326224  	136.129855 
573.757040  	198.736899 
575.187855  	151.586749 
576.618671  	140.332305 
578.049486  	123.993572 
579.480302  	93.199915 
580.911118  	82.508613 
582.341933  	31.346515 
583.772749  	51.484900 
585.203564  	35.732155 
586.634380  	104.468715 
588.065195  	266.373528 
589.496011  	184.569798 
590.926827  	92.076063 
592.357642  	581.678189 
593.788458  	158.604625 
595.219273  	11.519590 
596.650089  	65.005920 
598.080904  	82.743455 
599.511720  	185.056799 
600.942535  	320.896082 
602.373351  	196.908775 
603.804167  	190.898483 
605.234982  	230.182454 
606.665798  	93.637562 
608.096613  	68.820105 
609.527429  	148.141767 
610.958244  	37.703356 
612.389060  	85.365514 
613.819875  	47.076675 
615.250691  	203.503080 
616.681507  	76.450441 
618.112322  	40.264103 
619.543138  	50.240082 
620.973953  	72.119653 
622.404769  	287.062095 
623.835584  	380.405682 
625.266400  	59.803345 
626.697216  	17.700667 
628.128031  	262.257325 
629.558847  	98.474305 
630.989662  	62.967094 
632.420478  	100.849885 
633.851293  	109.627517 
635.282109  	722.924504 
636.712924  	34.824726 
638.143740  	193.275651 
639.574556  	76.653883 
641.005371  	51.019177 
642.436187  	191.476190 
643.867002  	108.716393 
645.297818  	219.045550 
646.728633  	128.880468 
648.159449  	103.585080 
649.590265  	92.441290 
651.021080  	175.160152 
652.451896  	70.390059 
653.882711  	25.854193 
655.313527  	97.822533 
656.744342  	103.682776 
658.175158  	150.725605 
659.605973  	134.930756 
661.036789  	60.686500 
662.467605  	108.267841 
663.898420  	16.146599 
665.329236  	68.095317 
666.760051  	63.694634 
668.190867  	68.854385 
669.621682  	33.883264 
671.052498  	65.711806 
672.483313  	103.737727 
673.914129  	160.247038 
675.344945  	151.015744 
676.775760  	93.262855 
678.206576  	169.824854 
679.637391  	68.436621 
681.068207  	89.696276 
682.499022  	55.239063 
683.929838  	69.911687 
685.360654  	35.815941 
686.791469  	28.980170 
688.222285  	98.703340 
689.653100  	105.883919 
691.083916  	29.078050 
692.514731  	106.893068 
693.945547  	93.517002 
695.376362  	26.202643 
696.807178  	130.751082 
698.237994  	35.068765 
699.668809  	43.255696 
701.099625  	110.106354 
702.530440  	109.377951 
703.961256  	166.512742 
705.392071  	96.756353 
706.822887  	90.469516 
708.253702  	27.932703 
709.684518  	51.055108 
711.115334  	26.598479 
712.546149  	77.797916 
713.976965  	112.252944 
715.407780  	151.484137 
716.838596  	122.765566 
718.269411  	75.966007 
719.700227  	69.096401 
721.131043  	48.550733 
722.561858  	26.295360 
723.992674  	60.698541 
725.423489  	107.845259 
726.854305  	38.230989 
728.285120  	79.479146 
729.715936  	74.809329 
731.146751  	114.292139 
732.577567  	52.528290 
734.008383  	54.831668 
735.439198  	142.996879 
736.870014  	127.488519 
738.300829  	99.990169 
739.731645  	75.546153 
741.162460  	68.662013 
742.593276  	58.428755 
744.024092  	108.455768 
745.454907  	75.147455 
746.885723  	40.380478 
748.316538  	186.459963 
749.747354  	74.965627 
751.178169  	162.082489 
752.608985  	193.232240 
754.039800  	220.447776 
755.470616  	83.962292 
756.901432  	105.645912 
758.332247  	23.373673 
759.763063  	50.331869 
761.193878  	31.438345 
762.624694  	83.775418 
764.055509  	108.240664 
765.486325  	41.962470 
766.917140  	17.260417 
768.347956  	90.226493 
769.778772  	117.661427 
771.209587  	55.931954 
772.640403  	51.265518 
774.071218  	87.551138 
775.502034  	114.502821 
776.932849  	129.476384 
778.363665  	38.922793 
779.794481  	81.153665 
781.225296  	44.642007 
782.656112  	48.500415 
784.086927  	18.414239 
785.517743  	71.340714 
786.948558  	23.871112 
788.379374  	64.871901 
789.810189  	29.270971 
791.241005  	44.430686 
792.671821  	38.300099 
794.102636  	41.892994 
795.533452  	47.102281 
796.964267  	92.366907 
798.395083  	55.854071 
799.825898  	79.189568 
801.256714  	69.948407 
802.687529  	89.235421 
804.118345  	117.652464 
805.549161  	107.508314 
806.979976  	84.394884 
808.410792  	60.065900 
809.841607  	74.583999 
811.272423  	67.965085 
812.703238  	40.815843 
