##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.628357  	307.360114 
402.059173  	384.207477 
403.489988  	75.805599 
404.920804  	117.084244 
406.351619  	32.249774 
407.782435  	45.188667 
409.213250  	73.471734 
410.644066  	53.337372 
412.074881  	83.029458 
413.505697  	88.564336 
414.936513  	57.125241 
416.367328  	486.526282 
417.798144  	356.773888 
419.228959  	124.005315 
420.659775  	103.379005 
422.090590  	61.942221 
423.521406  	78.888300 
424.952221  	121.899858 
426.383037  	109.505648 
427.813853  	1741.743490 
429.244668  	66.086508 
430.675484  	196.939122 
432.106299  	519.883809 
433.537115  	90.916168 
434.967930  	33.860076 
436.398746  	54.222182 
437.829562  	26.579445 
439.260377  	141.092053 
440.691193  	80.222503 
442.122008  	66.059087 
443.552824  	260.192694 
444.983639  	660.021076 
446.414455  	132.400187 
447.845270  	57.119747 
449.276086  	86.246282 
450.706902  	141.504421 
452.137717  	208.341060 
453.568533  	42.971687 
454.999348  	111.425791 
456.430164  	59.848231 
457.860979  	55.066608 
459.291795  	171.642009 
460.722611  	73.262666 
462.153426  	95.092521 
463.584242  	109.287037 
465.015057  	168.413536 
466.445873  	396.962483 
467.876688  	62.795102 
469.307504  	64.526721 
470.738319  	136.277027 
472.169135  	9.376260 
473.599951  	26.950064 
475.030766  	259.207072 
476.461582  	65.079971 
477.892397  	100.988318 
479.323213  	63.345514 
480.754028  	26.025282 
482.184844  	147.679953 
483.615659  	33.255695 
485.046475  	20.284307 
486.477291  	81.071277 
487.908106  	53.950034 
489.338922  	148.076084 
490.769737  	842.021737 
492.200553  	273.590775 
493.631368  	61.687868 
495.062184  	113.273038 
496.493000  	31.354102 
497.923815  	58.965989 
499.354631  	23.712030 
500.785446  	127.008441 
502.216262  	45.815429 
503.647077  	42.721411 
505.077893  	133.189146 
506.508708  	391.973372 
507.939524  	258.469015 
509.370340  	157.309736 
510.801155  	51.695399 
512.231971  	37.173482 
513.662786  	678.400844 
515.093602  	69.452646 
516.524417  	26.273582 
517.955233  	24.419956 
519.386048  	47.312854 
520.816864  	192.959158 
522.247680  	109.628514 
523.678495  	109.364384 
525.109311  	89.302106 
526.540126  	15.120957 
527.970942  	158.650629 
529.401757  	48.050305 
530.832573  	18.890129 
532.263389  	78.259719 
533.694204  	92.668490 
535.125020  	208.752686 
536.555835  	61.570598 
537.986651  	52.659464 
539.417466  	193.335514 
540.848282  	316.112724 
542.279097  	54.380051 
543.709913  	172.349919 
545.140729  	79.965224 
546.571544  	42.619761 
548.002360  	170.714055 
549.433175  	9.610278 
550.863991  	51.471726 
552.294806  	116.307075 
553.725622  	61.172089 
555.156438  	96.395794 
556.587253  	66.841890 
558.018069  	150.972669 
559.448884  	115.779671 
560.879700  	72.707387 
562.310515  	73.709363 
563.741331  	66.290912 
565.172146  	12.554246 
566.602962  	76.536687 
568.033778  	240.159578 
569.464593  	88.768719 
570.895409  	179.218308 
572.326224  	33.772930 
573.757040  	18.701595 
575.187855  	73.718838 
576.618671  	77.090952 
578.049486  	134.400893 
579.480302  	129.190360 
580.911118  	23.666051 
582.341933  	105.896390 
583.772749  	71.150832 
585.203564  	56.989610 
586.634380  	225.025742 
588.065195  	76.687352 
589.496011  	78.316811 
590.926827  	180.594722 
592.357642  	67.654126 
593.788458  	180.506343 
595.219273  	132.981203 
596.650089  	80.132797 
598.080904  	83.465982 
599.511720  	58.671687 
600.942535  	127.349091 
602.373351  	98.428116 
603.804167  	52.231901 
605.234982  	87.586449 
606.665798  	54.054336 
608.096613  	12.209337 
609.527429  	147.838412 
610.958244  	69.768951 
612.389060  	92.842585 
613.819875  	141.113717 
615.250691  	77.223786 
616.681507  	177.179589 
618.112322  	153.434503 
619.543138  	31.991964 
620.973953  	178.503987 
622.404769  	67.621422 
623.835584  	77.764397 
625.266400  	189.948107 
626.697216  	85.196353 
628.128031  	60.432189 
629.558847  	106.970723 
630.989662  	160.561204 
632.420478  	385.176696 
633.851293  	175.612166 
635.282109  	72.184214 
636.712924  	155.645593 
638.143740  	102.215915 
639.574556  	276.865281 
641.005371  	229.267257 
642.436187  	23.771688 
643.867002  	60.461579 
645.297818  	45.387816 
646.728633  	87.461247 
648.159449  	140.341415 
649.590265  	42.221599 
651.021080  	35.586367 
652.451896  	108.437677 
653.882711  	25.507194 
655.313527  	85.855733 
656.744342  	126.761277 
658.175158  	23.895499 
659.605973  	79.550540 
661.036789  	40.783009 
662.467605  	55.686021 
663.898420  	127.383450 
665.329236  	144.405535 
666.760051  	100.410238 
668.190867  	124.051822 
669.621682  	26.217239 
671.052498  	200.255036 
672.483313  	110.260719 
673.914129  	74.242332 
675.344945  	76.518313 
676.775760  	12.644959 
678.206576  	26.995983 
679.637391  	82.202306 
681.068207  	52.434446 
682.499022  	130.039747 
683.929838  	114.272319 
685.360654  	76.369827 
686.791469  	336.859825 
688.222285  	184.296730 
689.653100  	83.132854 
691.083916  	223.358544 
692.514731  	43.494487 
693.945547  	61.386755 
695.376362  	38.368576 
696.807178  	45.958182 
698.237994  	97.342998 
699.668809  	58.248556 
701.099625  	34.134903 
702.530440  	122.694118 
703.961256  	73.712951 
705.392071  	155.558168 
706.822887  	163.385635 
708.253702  	64.848955 
709.684518  	246.143211 
711.115334  	110.585507 
712.546149  	39.945221 
713.976965  	292.711534 
715.407780  	184.287371 
716.838596  	157.570053 
718.269411  	104.391079 
719.700227  	21.889878 
721.131043  	65.792119 
722.561858  	62.230481 
723.992674  	60.484901 
725.423489  	119.538819 
726.854305  	101.199015 
728.285120  	75.837812 
729.715936  	105.374126 
731.146751  	40.142018 
732.577567  	78.531264 
734.008383  	118.437523 
735.439198  	47.442513 
736.870014  	231.733169 
738.300829  	168.564015 
739.731645  	135.650169 
741.162460  	111.860650 
742.593276  	4.022709 
744.024092  	64.925264 
745.454907  	99.001004 
746.885723  	90.748261 
748.316538  	132.546325 
749.747354  	62.737727 
751.178169  	13.092463 
752.608985  	97.827170 
754.039800  	37.335834 
755.470616  	54.690813 
756.901432  	245.483703 
758.332247  	35.058930 
759.763063  	250.563240 
761.193878  	76.254897 
762.624694  	46.153226 
764.055509  	133.786152 
765.486325  	135.615837 
766.917140  	53.222221 
768.347956  	155.377164 
769.778772  	53.443513 
771.209587  	120.912468 
772.640403  	99.743436 
774.071218  	54.547470 
775.502034  	88.152096 
776.932849  	68.203179 
778.363665  	39.824432 
779.794481  	118.150673 
781.225296  	42.408138 
782.656112  	111.743478 
784.086927  	120.713099 
785.517743  	75.775190 
786.948558  	83.007799 
